PropertyID,PropType,taxkey,Address,CondoProject,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
851972,Residential,5301402000,5323 W OHIO AV,,11,4420,Ranch,Aluminum/Vinyl,1,1954,6,941,1,3,1,1,"5,100",5/18/2020,"$169,000"
857891,Residential,5301408000,5310 W OHIO AV,,11,4420,Ranch,Wood,1,1954,6,"1,109",1,3,2,0,"7,040",9/24/2020,"$196,000"
856962,Condominium,5301569000,"3239 S 58TH ST, Unit 109",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,6,"1,297",1,2,2,0,1,8/28/2020,"$99,500"
856457,Condominium,5301585000,"3239 S 58TH ST, Unit 209",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,5,"1,297",1,2,2,0,1,8/24/2020,"$100,000"
858181,Condominium,5301587000,"3239 S 58TH ST, Unit 211",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,3,751,1,1,1,0,1,10/30/2020,"$64,000"
862800,Condominium,5301588000,"3239 S 58TH ST, Unit 212",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,3,751,1,1,1,0,1,11/6/2020,"$74,400"
854445,Condominium,5301600000,"3239 S 58TH ST, Unit 308",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,4,"1,030",1,2,2,0,1,6/18/2020,"$85,000"
853994,Condominium,5301601000,"3239 S 58TH ST, Unit 309",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,5,"1,297",1,2,2,0,1,7/2/2020,"$80,000"
861361,Condominium,5301607000,"3239 S 58TH ST, Unit 315",RED OAKS V,11,5304,Low Rise 1-3 Stories,,1,1980,4,"1,030",1,2,2,0,1,12/9/2020,"$85,000"
860579,Residential,5309970000,3458 S 60TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1956,5,890,1,3,1,0,"5,940",11/20/2020,"$110,000"
853542,Residential,5310105200,3124 S 51ST ST,,11,4420,Ranch,Brick,1,1963,6,"1,144",1,3,2,0,"4,800",6/15/2020,"$187,700"
856604,Residential,5310311000,3164 S 50TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1953,4,963,1,2,1,0,"5,600",8/31/2020,"$172,000"
851487,Residential,5310311000,3164 S 50TH ST,,11,4420,Ranch,Aluminum/Vinyl,1,1953,4,963,1,2,1,0,"5,600",4/13/2020,"$172,000"
850331,Lg Apartment,5310351000,4914 W FOREST HOME AV,,11,6830,AP2 (Conventional Apt with 7-11 Units),Brick,2,1953,NULL,"4,448",8,NULL,0,0,"9,120",3/17/2020,"$490,000"
863140,Lg Apartment,5310414000,3130 S 48TH ST,,11,6830,AP2 (Conventional Apt with 7-11 Units),Brick,2,1952,NULL,"4,448",8,NULL,0,0,"9,000",12/30/2020,"$490,000"
861031,Lg Apartment,5310417000,4825 W OKLAHOMA AV,,11,6830,AP1 (Conventional Apt with 4-6 Units),Brick,2,1951,NULL,"3,070",4,NULL,0,0,"7,735",12/7/2020,"$360,000"
849637,Residential,5310605000,3123 S 43RD ST,,11,4410,Milwaukee Bungalow,Brick,1.5,1928,9,"2,249",1,5,2,0,"5,040",2/28/2020,"$184,000"
860877,Residential,5310615000,3203 S 43RD ST,,11,4410,Ranch,Brick,1,1952,5,"1,359",1,3,2,0,"7,320",11/19/2020,"$227,500"
852371,Residential,5310618000,3128 S 44TH ST,,11,4410,Cape Cod,Brick,1,1951,5,"1,250",1,3,1,0,"5,292",5/22/2020,"$150,500"
849510,Residential,5319914000,4619 W OKLAHOMA AV,,11,4420,Cape Cod,Brick,1.5,1935,6,"1,463",1,3,1,1,"4,522",3/12/2020,"$194,900"
848752,Residential,5319946000,3127 S 49TH ST,,11,4420,Colonial,Brick,2,1936,6,"1,448",1,3,1,1,"4,040",2/11/2020,"$193,000"
853424,Residential,5320040000,3418 S PRINCETON AV,,11,4410,Cape Cod,Stone,1,1937,6,"1,373",1,3,1,1,"5,699",6/12/2020,"$230,000"
854777,Residential,5320047000,3380 S PRINCETON AV,,11,4410,Tudor,Stone,1.5,1936,7,"1,909",1,4,2,1,"5,494",7/24/2020,"$257,500"
862187,Residential,5320069000,3525 W VERONA CT,,11,4410,Ranch,Stone,1,1940,5,"1,178",1,2,1,1,"4,800",11/30/2020,"$193,000"
850820,Residential,5320088000,3457 S PRINCETON AV,,11,4410,Ranch,Aluminum/Vinyl,1,1949,4,848,1,2,1,0,"5,632",4/2/2020,"$160,000"
860652,Residential,5320122000,3436 S 38TH ST,,11,4410,Cape Cod,Stone,1,1935,7,"1,712",1,4,3,0,"7,560",10/29/2020,"$222,500"
859802,Residential,5320143000,3470 S 39TH ST,,11,4410,Cape Cod,Aluminum/Vinyl,1,1947,5,"1,008",1,3,1,1,"5,160",10/19/2020,"$172,000"
856761,Residential,5320144000,3464 S 39TH ST,,11,4410,Ranch,Stucco,1,1944,4,746,1,2,1,0,"5,160",9/3/2020,"$160,000"
852112,Residential,5320145000,3458 S 39TH ST,,11,4410,Ranch,Brick,1,1947,4,944,1,2,2,0,"5,040",4/27/2020,"$149,900"
851131,Lg Apartment,5320218000,3504 W LAKEFIELD DR,,11,6840,AP1 (Conventional Apt with 4-6 Units),Brick,3,1966,NULL,"6,372",6,NULL,0,0,"7,875",4/17/2020,"$440,000"
858378,Residential,5320234000,3140 S 39TH ST,,11,4410,Duplex N/S,Brick,2,1951,8,"2,180",2,4,2,0,"6,240",10/12/2020,"$220,000"
860552,Residential,5320246000,3141 S 38TH ST,,11,4410,Cape Cod,Brick,1,1951,5,"1,317",1,3,2,0,"5,632",10/1/2020,"$179,900"
848636,Residential,5320299000,3543 W RUSKIN ST,,11,4410,Cape Cod,Brick,1,1953,5,"1,235",1,2,1,1,"11,264",1/24/2020,"$165,000"
867058,Residential,5320300000,3547 W RUSKIN ST,,11,4410,Cape Cod,Brick,1,1952,5,"1,396",1,3,1,0,"5,472",12/11/2020,"$181,000"
857634,Residential,5320311000,3602 W OHIO AV,,11,4410,Duplex N/S,Masonry/Frame,2,1952,8,"2,310",2,4,2,0,"6,250",9/28/2020,"$220,000"
868592,Residential,5320313000,3530 W OHIO AV,,11,4410,Colonial,Brick,2,1950,7,"1,844",1,4,1,1,"6,250",7/27/2020,"$235,000"
849620,Lg Apartment,5320328000,3167 S 35TH ST,,11,6840,AP1 (Conventional Apt with 4-6 Units),Brick,2,1953,NULL,"3,774",4,NULL,0,0,"9,050",2/27/2020,"$260,000"
861007,Residential,5320343000,3215 S 36TH ST,,11,4410,Ranch,Brick,1,1951,4,"1,002",1,2,2,0,"6,500",10/19/2020,"$185,000"
850519,Residential,5320349000,3165 S 36TH ST,,11,4410,Cape Cod,Brick,1,1951,6,"1,657",1,4,1,0,"6,300",3/27/2020,"$175,000"
857826,Residential,5320364000,3700 W RUSKIN ST,,11,4410,Ranch,Stone,1,1952,5,"1,461",1,2,1,1,"6,550",9/25/2020,"$215,000"
850410,Residential,5320406000,3933 W OKLAHOMA AV,,11,4400,Cape Cod,Brick,1,1946,5,"1,647",1,3,1,1,"5,280",3/16/2020,"$175,000"
861799,Residential,5320411000,3140 S 40TH ST,,11,4410,Cape Cod,Stone,1.5,1940,8,"1,605",1,3,1,1,"4,920",12/18/2020,"$196,000"
862535,Residential,5320430000,3119--A S 39TH ST,,11,4410,Duplex N/S,Brick,1.5,1952,7,"1,933",2,3,2,0,"4,880",12/16/2020,"$168,000"
862079,Residential,5320434000,3168 S 41ST ST,,11,4410,Duplex O/S,Aluminum/Vinyl,1.5,1938,8,"1,625",2,4,2,0,"4,920",12/14/2020,"$200,000"
850685,Residential,5320455000,3150 S 42ND ST,,11,4410,Dplx Bungalow,Wood,1.5,1929,8,"1,904",2,3,2,0,"4,800",3/20/2020,"$185,000"
863084,Residential,5330121000,3401 S 34TH ST,,11,4400,Duplex N/S,Stone,1,1955,9,"2,050",2,4,2,0,"7,848",12/17/2020,"$169,000"
854031,Residential,5330276000,3248 W LAKEFIELD DR,,11,4400,Cape Cod,Brick,1,1948,6,942,1,3,1,0,"5,160",7/8/2020,"$152,000"
858257,Residential,5330277000,3242 W LAKEFIELD DR,,11,4400,Ranch,Aluminum/Vinyl,1,1949,4,710,1,2,1,0,"4,560",10/27/2020,"$135,500"
860333,Residential,5330286000,3220 W RUSKIN ST,,11,4400,Ranch,Brick,1,1951,4,891,1,2,1,0,"4,800",11/2/2020,"$145,000"
850495,Residential,5330293000,3217 W LAKEFIELD DR,,11,4400,Cape Cod,Aluminum/Vinyl,1,1949,5,"1,049",1,3,1,0,"4,800",3/19/2020,"$157,000"
859216,Residential,5330302000,3273 W LAKEFIELD DR,,11,4400,Cape Cod,Stone,1.5,1938,6,"1,434",1,3,1,1,"7,200",11/17/2020,"$218,000"
859449,Residential,5330311000,3344 W RUSKIN ST,,11,4400,Ranch,Aluminum/Vinyl,1,1950,5,"1,150",1,3,2,0,"5,400",10/29/2020,"$190,000"
857236,Residential,5330319000,3300-3302 W RUSKIN ST,,11,4400,Cape Cod,Aluminum/Vinyl,1,1951,5,"1,179",1,3,1,1,"4,800",9/4/2020,"$134,900"
852895,Residential,5330328000,3255 W RUSKIN ST,,11,4400,Cape Cod,Aluminum/Vinyl,1,1949,6,"1,388",1,4,1,0,"4,800",5/22/2020,"$186,000"
857869,Residential,5330329000,3259 W RUSKIN ST,,11,4400,Cape Cod,Brick,1,1950,5,"1,377",1,3,1,0,"4,800",9/14/2020,"$185,000"
866151,Residential,5330412000,3408 W LAKEFIELD DR,,11,4400,Cape Cod,Brick,1,1949,5,"1,403",1,2,1,0,"6,516",5/28/2020,"$153,000"
855493,Residential,5330722000,3157 S 30TH ST,,11,4400,Colonial,Wood,2,1946,6,"1,382",1,3,1,1,"4,800",8/4/2020,"$175,000"
857518,Residential,5330906000,3355 W RUSKIN ST,,11,4400,Cape Cod,Brick,1,1948,5,"1,170",1,3,2,0,"5,760",9/16/2020,"$201,400"
858745,Residential,5330919000,3246 S 35TH ST,,11,4400,Ranch,Aluminum/Vinyl,1,1949,4,816,1,2,1,0,"6,240",10/9/2020,"$148,000"
853735,Residential,5330930000,3325 W POE ST,,11,4400,Cape Cod,Wood,1,1953,6,"1,521",1,2,2,0,"27,452",6/12/2020,"$190,000"
861759,Residential,5331043000,3109-3111 W LAKEFIELD DR,,11,4400,Duplex N/S,Brick,2,1956,10,"2,560",2,6,2,0,"5,400",12/10/2020,"$220,000"
849464,Residential,5340034000,3356 S 26TH ST,,13,4360,Cape Cod,Aluminum/Vinyl,1,1952,5,972,1,3,1,0,"4,800",2/26/2020,"$158,500"
855105,Residential,5340085000,3439 S 25TH ST,,13,4360,Ranch,Aluminum/Vinyl,1,1951,4,790,1,2,1,0,"4,800",6/8/2020,"$133,000"
863032,Residential,5340258000,3209 S 21ST ST,,13,4360,Ranch,Aluminum/Vinyl,1,1941,4,826,1,2,2,0,"5,400",12/31/2020,"$163,000"
850345,Residential,5340446000,3169 S 25TH ST,,13,4360,Colonial,Stone,2,1936,5,"1,386",1,2,1,1,"4,800",3/20/2020,"$140,300"
848045,Residential,5340496000,3146 S 24TH ST,,13,4360,Cape Cod,Brick,1,1948,6,"1,190",1,4,1,0,"4,800",1/8/2020,"$167,500"
860909,Residential,5340497000,3152 S 24TH ST,,13,4360,Cape Cod,Brick,1,1949,6,"1,165",1,3,1,0,"4,800",11/24/2020,"$180,000"
862204,Residential,5340509000,3147 S 23RD ST,,13,4360,Ranch,Aluminum/Vinyl,1,1942,4,826,1,2,1,0,"4,800",8/27/2020,"$134,000"
860023,Residential,5340531000,3163 S 22ND ST,,13,4360,Ranch,Aluminum/Vinyl,1,1942,4,826,1,2,1,0,"4,850",11/20/2020,"$150,000"
859877,Residential,5340544000,3242 S 23RD ST,,13,4360,Ranch,Brick,1,1949,5,"1,170",1,3,1,1,"4,850",11/4/2020,"$159,900"
856641,Residential,5340545000,3250 S 23RD ST,,13,4360,Cape Cod,Brick,1,1948,5,"1,055",1,3,1,0,"4,850",8/17/2020,"$170,000"
861597,Residential,5340556000,3223 S 22ND ST,,13,4360,Split Level,Aluminum/Vinyl,1,1943,5,"1,620",1,3,1,1,"4,850",11/16/2020,"$182,500"
860103,Residential,5340577000,3255 S 23RD ST,,13,4360,Cape Cod,Brick,1,1945,6,"1,189",1,4,2,0,"4,800",11/13/2020,"$185,000"
852235,Residential,5340582000,3229 S 23RD ST,,13,4360,Cape Cod,Brick,1,1949,5,"1,326",1,3,2,0,"4,800",5/14/2020,"$207,500"
861318,Residential,5340583000,3223 S 23RD ST,,13,4360,Cape Cod,Brick,1,1945,5,"1,015",1,3,1,0,"4,800",11/17/2020,"$160,000"
860574,Residential,5340588000,3200 S 25TH ST,,13,4360,Colonial,Aluminum/Vinyl,2,1946,6,"1,378",1,3,1,1,"4,800",11/16/2020,"$177,000"
855148,Residential,5340598000,3254 S 25TH ST,,13,4360,Cape Cod,Brick,1,1949,4,"1,334",1,2,1,0,"4,800",7/24/2020,"$175,000"
857280,Residential,5340599000,3260 S 25TH ST,,13,4360,Ranch,Aluminum/Vinyl,1,1942,4,826,1,2,1,0,"4,800",9/18/2020,"$140,500"
859025,Residential,5340615000,3201 S 24TH ST,,13,4360,Ranch,Brick,1,1950,4,"1,060",1,2,1,0,"4,800",10/21/2020,"$175,000"
852746,Commercial,5340644000,3200-3214 S 27TH ST,,13,6418,Svs Station w Conv Store,Brick on Block,1,1986,NULL,898,1,NULL,0,0,"14,400",6/5/2020,"$700,000"
851013,Residential,5340705000,3347 S 20TH ST,,13,4360,Ranch,Aluminum/Vinyl,1,1951,4,633,1,2,1,0,"4,860",4/6/2020,"$122,000"
858678,Residential,5350049000,3417-3419 S 18TH ST,,13,4520,Duplex N/S,Aluminum/Vinyl,2,1962,10,"2,140",2,6,2,1,"3,660",10/9/2020,"$235,000"
861277,Residential,5350056000,3404 S 20TH ST,,13,4520,Cape Cod,Brick,1,1950,5,"1,181",1,3,1,1,"4,795",10/9/2020,"$194,000"
859314,Residential,5350101000,3341 S 13TH ST,,14,4520,Cape Cod,Brick,1,1945,5,"1,460",1,3,3,0,"6,160",10/26/2020,"$180,000"
856999,Residential,5350110000,3347 S 14TH ST,,14,4520,Ranch,Aluminum/Vinyl,1,1952,4,902,1,2,1,1,"5,180",8/14/2020,"$140,000"
857360,Residential,5350377000,3505 S 18TH ST,,13,4520,Cottage,Aluminum/Vinyl,1,1924,4,685,1,2,1,0,"3,660",9/11/2020,"$84,900"
848805,Residential,5350379000,3517 S 18TH ST,,13,4520,Cape Cod,Aluminum/Vinyl,1,1947,5,"1,188",1,3,1,0,"5,246",2/11/2020,"$148,000"
858732,Residential,5350507000,3128 S 14TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1928,7,"1,243",1,3,2,0,"4,200",10/1/2020,"$165,000"
857844,Residential,5350578000,3157 S 15TH ST,,13,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,7,"1,288",1,3,1,0,"3,600",9/22/2020,"$150,000"
854695,Residential,5350582000,3174 S 15TH PL,,13,4520,Cottage,Aluminum/Vinyl,1,1906,6,"1,995",1,4,2,0,"3,600",7/20/2020,"$180,000"
849866,Residential,5350658000,3122 S 17TH ST,,13,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1928,10,"1,972",2,4,2,0,"5,040",3/11/2020,"$163,900"
857611,Lg Apartment,5350720000,1825 W OKLAHOMA AV,,13,6840,AP2 (Conventional Apt with 7-11 Units),Brick,2,1956,NULL,"5,048",8,NULL,0,0,"10,045",9/18/2020,"$482,500"
861601,Residential,5350726000,3119 S 19TH ST,,13,4520,Cape Cod,Aluminum/Vinyl,1,1947,6,"1,277",1,3,1,0,"5,500",12/3/2020,"$175,000"
859797,Lg Apartment,5350736100,3130-3140 S 20TH ST,,13,6980,Subsidized Apartments,Fiber Cement/Hardiplank,3,1978,NULL,"65,005",89,NULL,0,0,"61,680",11/2/2020,"$5,012,500"
853602,Residential,5350820000,1405 W EUCLID AV,,14,4520,Duplex O/S,Aluminum/Vinyl,2,1908,8,"1,984",2,4,2,0,"3,600",5/21/2020,"$169,500"
862946,Residential,5350840000,1426 W OHIO AV,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,9,"1,958",2,2,2,0,"5,040",1/8/2020,"$170,000"
863496,Residential,5350846000,3257 S 14TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1927,10,"2,158",2,5,2,0,"4,800",12/30/2020,"$195,000"
861545,Commercial,5350908000,3337-3339 S 16TH ST,,13,6284,Office Building - Multi Story ( Ofc & Apt),Brick,2,1928,0,"2,584",4,2,0,0,"5,000",11/24/2020,"$140,000"
857888,Residential,5350963000,3316 S 19TH ST,,13,4520,Cape Cod,Brick,1,1948,7,"1,264",1,4,1,0,"4,560",9/25/2020,"$175,000"
860911,Residential,5350986000,3370 S 20TH ST,,13,4520,Ranch,Aluminum/Vinyl,1,1943,4,"1,007",1,2,2,0,"4,988",11/6/2020,"$147,000"
858950,Residential,5351144000,3440 S 15TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,8,"2,067",2,3,2,0,"5,740",10/13/2020,"$182,000"
848594,Residential,5351157000,3477 S 15TH ST,,13,4520,Cottage,Aluminum/Vinyl,1,1912,4,864,1,2,1,0,"4,200",1/31/2020,"$64,000"
859261,Residential,5351179000,3463 S 15TH PL,,13,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,5,998,1,3,1,0,"3,300",9/10/2020,"$76,000"
859799,Residential,5360035000,3263 S 11TH ST,,14,4520,Dplx Bungalow,Brick,1.5,1927,9,"2,146",2,4,2,0,"4,636",10/14/2020,"$220,000"
848886,Residential,5360041000,3266 S 12TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,9,"2,465",2,5,4,0,"4,636",2/14/2020,"$212,000"
857117,Residential,5360044000,3250 S 12TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1927,8,"1,715",1,4,1,1,"4,514",9/2/2020,"$182,500"
850545,Residential,5360045000,3246 S 12TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1927,9,"1,777",2,4,2,0,"4,514",3/23/2020,"$177,000"
858270,Residential,5360206000,3124 S 8TH ST,,14,4520,Res O/S A & 1/2,Aluminum/Vinyl,1,1900,5,"1,122",1,3,1,1,"3,660",9/30/2020,"$127,000"
858453,Residential,5360215000,3162 S 8TH ST,,14,4520,Ranch,Brick,1,1960,4,885,1,2,1,0,"3,660",9/28/2020,"$157,900"
850065,Residential,5360299000,3371 S 8TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,5,"1,016",1,3,1,0,"4,636",3/12/2020,"$149,900"
850989,Residential,5360308000,3406 S 8TH ST,,14,4520,Cape Cod,Brick,1,1956,5,993,1,3,1,0,"3,660",3/13/2020,"$113,100"
857047,Residential,5360415000,3156 S 10TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,7,"1,607",1,3,2,1,"4,880",9/8/2020,"$170,000"
862096,Residential,5360424000,977 W OKLAHOMA AV,,14,4520,Duplex N/S,Brick,1.5,1952,7,"1,641",2,3,2,0,"4,800",12/14/2020,"$163,000"
859590,Residential,5360445000,3276 S 10TH ST,,14,4520,Milwaukee Bungalow,Brick,1,1927,8,"1,673",1,4,1,1,"4,880",9/29/2020,"$200,000"
861655,Residential,5360446000,3270 S 10TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1927,8,"1,819",2,3,2,0,"4,880",11/16/2020,"$175,000"
852490,Residential,5360454000,3226 S 10TH ST,,14,4520,Colonial,Aluminum/Vinyl,2,1926,7,"2,234",1,6,2,0,"4,880",5/15/2020,"$187,000"
862469,Residential,5360511000,3358 S 11TH ST,,14,4520,Dplx Bungalow,Brick,1.5,1929,10,"2,259",2,3,2,1,"4,880",12/28/2020,"$200,000"
854309,Residential,5360540000,3328 S 12TH ST,,14,4520,Res O/S A & 1/2,Brick,1.5,1927,6,"1,990",1,4,2,0,"4,880",7/22/2020,"$240,000"
856868,Residential,5360561000,3376 S 13TH ST,,14,4520,Dplx Bungalow,Brick,1.5,1939,10,"2,042",2,4,2,0,"4,880",8/17/2020,"$195,000"
862593,Residential,5360607000,3400 S 12TH ST,,14,4520,Ranch,Aluminum/Vinyl,1,1949,4,760,1,2,1,0,"4,636",12/28/2020,"$146,000"
854523,Residential,5360736000,3342 S 9TH PL,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,6,"1,611",1,3,2,1,"4,800",7/15/2020,"$183,000"
861592,Residential,5360754000,3460 S 9TH PL,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,9,"1,897",2,4,2,0,"4,840",12/2/2020,"$192,000"
854658,Residential,5360904000,3460 S 12TH ST,,14,4520,Cape Cod,Stone,1,1937,7,"1,721",1,4,3,0,"5,612",7/16/2020,"$225,500"
852652,Residential,5360905000,3466 S 12TH ST,,14,4520,Res O/S A & 1/2,Brick,1,1929,6,"1,688",1,3,1,0,"5,856",8/28/2020,"$225,000"
858272,Residential,5360925000,3461 S 12TH ST,,14,4520,Dplx Bungalow,Brick,1.5,1930,11,"2,357",2,4,2,1,"5,124",9/26/2020,"$225,000"
852427,Residential,5360926000,3453 S 12TH ST,,14,4520,Cape Cod,Stone,1,1951,6,"1,477",1,3,1,0,"5,124",5/15/2020,"$183,000"
852005,Residential,5361129000,3270 S 11TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,10,"2,162",2,4,2,0,"4,880",5/11/2020,"$179,000"
858553,Residential,5361252000,3214 S 9TH ST,,14,4520,Res O/S A & 1/2,Asphalt/Other,1,1918,5,"1,257",1,3,1,0,"3,660",9/8/2020,"$135,000"
860880,Residential,5361263000,3278 S 9TH ST,,14,4520,Duplex O/S,Alum/Vynyl Siding,1.5,1922,13,"2,435",2,6,2,0,"5,490",10/16/2020,"$200,000"
852025,Residential,5361281000,3313 S 9TH ST,,14,4520,Res O/S A & 1/2,Aluminum/Vinyl,1,1925,5,"1,322",1,3,2,0,"5,490",5/5/2020,"$178,000"
862206,Residential,5361299000,3427 S 9TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1927,10,"1,969",2,4,2,0,"4,636",9/14/2020,"$180,000"
857784,Residential,5361320000,3444 S 9TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,7,"1,293",1,3,1,0,"4,392",9/23/2020,"$107,500"
861237,Residential,5361321000,3448 S 9TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1930,6,"1,225",1,3,1,0,"4,392",11/16/2020,"$150,000"
877839,Residential,5361414000,3150 S 12TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,10,"1,963",2,5,2,0,"4,880",4/17/2020,"$173,900"
851377,Residential,5361516000,3162 S 11TH ST,,14,4520,Res O/S A & 1/2,Aluminum/Vinyl,1,1924,5,"1,240",1,3,1,0,"4,880",4/17/2020,"$167,900"
861293,Residential,5361608000,3150 S 7TH ST,,14,4520,Milwaukee Bungalow,Brick,1,1929,7,"1,541",1,3,1,0,"4,880",12/4/2020,"$150,000"
863614,Residential,5361615000,3163 S 6TH ST,,14,4520,Ranch,Stucco,1,1941,4,890,1,2,1,0,"4,880",9/14/2020,"$130,000"
850160,Residential,5361630000,3235 S 6TH ST,,14,4520,Cape Cod,Aluminum/Vinyl,1,1943,5,878,1,3,1,0,"4,880",3/3/2020,"$128,000"
850897,Residential,5361639000,3276 S 7TH ST,,14,4520,Dplx Bungalow,Brick,1.5,1929,10,"2,033",2,4,2,1,"4,880",3/30/2020,"$187,000"
859205,Residential,5361714000,715 W OKLAHOMA AV,,14,4520,Milwaukee Bungalow,Brick,1,1926,6,"1,517",1,4,3,0,"4,320",12/4/2020,"$195,000"
852131,Residential,5370016000,3333 S 3RD ST,,14,4580,Cape Cod,Brick,1,1947,4,768,1,2,1,0,"5,040",5/18/2020,"$150,000"
860939,Residential,5370227000,178 W MORGAN AV,,14,4580,Ranch,Block,1,1940,5,951,1,2,1,0,"7,320",10/29/2020,"$125,000"
855847,Residential,5370440000,3526 S 1ST ST,,13,4620,Duplex N/S,Aluminum/Vinyl,2,1950,8,"1,484",2,4,2,0,"5,760",6/30/2020,"$160,000"
862416,Commercial,5370701000,115 W OKLAHOMA AV,,14,6440,Fast Food Operation,Alum/Vynyl Siding,1,2000,NULL,"3,229",1,NULL,0,0,"1,703,065,320",12/23/2020,"$2,150,000"
858920,Residential,5380036000,3428 S WHITNALL AV,,14,4580,Res O/S A & 1/2,Aluminum/Vinyl,1,1920,6,958,1,4,1,0,"8,595",10/16/2020,"$235,000"
851623,Residential,5380044000,3409 S ADAMS AV,,14,4580,Cape Cod,Aluminum/Vinyl,1.5,1948,6,"1,148",1,4,1,1,"5,280",4/24/2020,"$215,000"
862442,Residential,5380069000,3421 S QUINCY AV,,14,4580,Ranch,Aluminum/Vinyl,1,1948,7,"1,346",1,3,3,0,"4,920",7/15/2020,"$325,000"
854198,Residential,5380108000,3412 S QUINCY AV,,14,4580,Res O/S A & 1/2,Aluminum/Vinyl,1,1916,6,"1,054",1,3,1,0,"3,600",6/19/2020,"$172,500"
857438,Residential,5380254000,3156 S ADAMS AV,,14,4580,Duplex O/S,Aluminum/Vinyl,1.5,1907,9,"2,345",2,4,3,0,"5,400",9/18/2020,"$285,000"
850228,Residential,5380273000,3141 S QUINCY AV,,14,4580,Cape Cod,Stone,1.5,1948,5,"1,717",1,3,3,0,"4,800",3/13/2020,"$340,000"
861068,Residential,5380310000,3157 S TAYLOR AV,,14,4580,Dplx Bungalow,Stucco,1.5,1926,11,"1,940",2,4,2,0,"3,600",11/30/2020,"$295,000"
859651,Residential,5380324000,3120 S TAYLOR AV,,14,4580,Residence O/S 2sty+,Aluminum/Vinyl,2,1926,6,"1,372",1,3,1,0,"3,600",10/30/2020,"$280,500"
852848,Residential,5380339000,3149-3151 S PINE AV,,14,4580,Dplx Bungalow,Brick,1.5,1928,10,"2,025",2,4,2,0,"3,600",6/11/2020,"$276,900"
854536,Residential,5380343000,718 E EUCLID AV,,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,5,924,1,2,1,0,"2,584",7/7/2020,"$228,000"
858982,Residential,5380418000,3316-3318 S TAYLOR AV,,14,4580,Duplex-Cottage,Aluminum/Vinyl,1,1944,8,"1,609",2,4,2,0,"6,240",10/14/2020,"$221,000"
861009,Residential,5380609000,3173 S BURRELL ST,,14,4580,Cape Cod,Aluminum/Vinyl,1,1948,5,"1,037",1,3,1,0,"5,060",10/30/2020,"$200,000"
863497,Residential,5380613000,3149 S BURRELL ST,,14,4580,Cape Cod,Aluminum/Vinyl,1,1948,5,"1,054",1,3,1,0,"5,060",12/30/2020,"$211,500"
858790,Residential,5380619000,3200 S CHASE AV,,14,4580,Cape Cod,Aluminum/Vinyl,1,1948,5,982,1,3,2,0,"5,060",10/21/2020,"$201,000"
850306,Residential,5380628000,3254 S CHASE AV,,14,4580,Cape Cod,Aluminum/Vinyl,1,1948,5,"1,082",1,3,1,0,"5,060",3/23/2020,"$205,000"
856446,Residential,5380648000,3126 S BURRELL ST,,14,4580,Cape Cod,Aluminum/Vinyl,1,1948,5,"1,153",1,3,1,0,"5,560",2/28/2020,"$188,000"
850671,Residential,5380658000,3167 S AUSTIN ST,,14,4580,Ranch,Aluminum/Vinyl,1,1948,4,679,1,2,1,0,"5,520",3/30/2020,"$135,000"
854750,Residential,5380676000,236 E OHIO AV,,14,4580,Ranch,Aluminum/Vinyl,1,1948,4,679,1,2,1,0,"5,040",7/17/2020,"$150,500"
