input_model,input_column,tags,output_model,output_columns
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unique_spam_reports,"{""Direct"":""This column is directly copied from the input to the output without any transformation.""}",model.hubspot.hubspot__contact_lists,"{""total_unique_spam_reports"":""Directly copied""}"
model.hubspot.int_hubspot__email_metrics__by_contact_list,total_unsubscribes,"{""Direct"":""This column is directly copied from the input to the output without any transformation.""}",model.hubspot.hubspot__contact_lists,"{""total_unsubscribes"":""Directly copied""}"
model.hubspot_source.stg_hubspot__contact_list,is_contact_list_deleted,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""is_contact_list_deleted"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__contact_list,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""_fivetran_synced"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__contact_list,contact_list_id,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""Used as the key to join with the email_metrics table""}",model.hubspot.hubspot__contact_lists,"{""contact_list_id"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__contact_list,contact_list_name,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""contact_list_name"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__contact_list,created_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""created_timestamp"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__contact_list,is_deletable,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""is_deletable"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__contact_list,is_dynamic,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""is_dynamic"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__contact_list,metadata_error,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""metadata_error"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__contact_list,metadata_last_processing_state_change_at,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""metadata_last_processing_state_change_at"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__contact_list,metadata_last_size_change_at,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""metadata_last_size_change_at"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__contact_list,metadata_processing,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""metadata_processing"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact_list,metadata_size,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""metadata_size"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact_list,portal_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""portal_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact_list,updated_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__contact_lists,"{""updated_timestamp"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,is_contact_deleted,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.int_hubspot__contact_merge_adjust,"{""is_contact_deleted"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.int_hubspot__contact_merge_adjust,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,contact_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""Used as a key to join with the contact_merge_audit CTE"",""Filtering"":""Used in the WHERE clause to filter out merged contacts""}",model.hubspot.int_hubspot__contact_merge_adjust,"{""contact_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,email,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.int_hubspot__contact_merge_adjust,"{""email"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,contact_company,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.int_hubspot__contact_merge_adjust,"{""contact_company"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,first_name,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.int_hubspot__contact_merge_adjust,"{""first_name"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,last_name,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.int_hubspot__contact_merge_adjust,"{""last_name"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,created_date,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.int_hubspot__contact_merge_adjust,"{""created_date"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,job_title,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.int_hubspot__contact_merge_adjust,"{""job_title"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,company_annual_revenue,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.int_hubspot__contact_merge_adjust,"{""company_annual_revenue"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__contact,calculated_merged_vids,"{""Featurization"":""The column is split and flattened to extract merged contact IDs"",""Other"":""Used to create the contact_merge_audit CTE""}",model.hubspot.int_hubspot__contact_merge_adjust,
model.hubspot.int_hubspot__contact_merge_adjust,contact_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as the key to join with the events data""}",model.hubspot.hubspot__email_event_bounce,"{""contact_id"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,is_contact_deleted,"{""Direct"":""The column is directly copied, with a COALESCE function applied"",""Cleaning"":""The column is cleaned by applying a COALESCE function to handle NULL values""}",model.hubspot.hubspot__email_event_bounce,"{""is_contact_deleted"":""Copied to the output with COALESCE applied""}"
model.hubspot.int_hubspot__contact_merge_adjust,email,"{""Integration"":""The column is used as the key to join with the events data""}",model.hubspot.hubspot__email_event_bounce,
model.hubspot.int_hubspot__contact_merge_adjust,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_bounce,"{""_fivetran_synced"":""The column is directly copied to the output '_fivetran_synced' column""}"
model.hubspot_source.stg_hubspot__email_event,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_bounce,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,created_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_bounce,"{""created_timestamp"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,email_campaign_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_bounce,"{""email_campaign_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,event_id,"{""Integration"":""This column is used as the key to join the base table with the events table""}",model.hubspot.hubspot__email_event_bounce,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,recipient_email_address,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the contacts table""}",model.hubspot.hubspot__email_event_bounce,"{""recipient_email_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,sent_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_bounce,"{""email_send_timestamp"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event,sent_by_event_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_bounce,"{""email_send_id"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event_bounce,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_bounce,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_bounce,bounce_category,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_bounce,"{""bounce_category"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_bounce,event_id,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""This column is used as a key to join with the events table""}",model.hubspot.hubspot__email_event_bounce,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_bounce,returned_response,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_bounce,"{""returned_response"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_bounce,returned_status,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_bounce,"{""returned_status"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,contact_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as part of the join condition with the email events data""}",model.hubspot.hubspot__email_event_print,"{""contact_id"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,is_contact_deleted,"{""Direct"":""The column is directly copied, but with a COALESCE function applied"",""Cleaning"":""The COALESCE function is used to replace NULL values with FALSE""}",model.hubspot.hubspot__email_event_print,"{""is_contact_deleted"":""Copied to the output with COALESCE applied""}"
model.hubspot.int_hubspot__contact_merge_adjust,email,"{""Integration"":""The column is used as the key to join with the recipient_email_address from the email events data""}",model.hubspot.hubspot__email_event_print,
model.hubspot.int_hubspot__contact_merge_adjust,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as part of the join operation between the contacts table and the events_joined CTE""}",model.hubspot.hubspot__email_event_print,"{""_fivetran_synced"":""It is directly copied to the output '_fivetran_synced' column""}"
model.hubspot_source.stg_hubspot__email_event,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_print,"{""_fivetran_synced"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,created_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_print,"{""created_timestamp"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,email_campaign_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_print,"{""email_campaign_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,event_id,"{""Integration"":""This column is used as the key to join the base table with the events table""}",model.hubspot.hubspot__email_event_print,"{""event_id"":""Directly copied from the base table""}"
model.hubspot_source.stg_hubspot__email_event,recipient_email_address,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the contacts table""}",model.hubspot.hubspot__email_event_print,"{""recipient_email_address"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,sent_timestamp,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_print,"{""email_send_timestamp"":""Directly copied and renamed""}"
model.hubspot_source.stg_hubspot__email_event,sent_by_event_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_print,"{""email_send_id"":""Directly copied and renamed""}"
model.hubspot_source.stg_hubspot__email_event_print,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_print,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_print,browser,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_print,"{""browser"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_print,event_id,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""This column is used as the key to join with the events table""}",model.hubspot.hubspot__email_event_print,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_print,geo_location,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_print,"{""geo_location"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_print,ip_address,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_print,"{""ip_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_print,user_agent,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_print,"{""user_agent"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,contact_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the events data""}",model.hubspot.hubspot__email_event_spam_report,"{""contact_id"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,is_contact_deleted,"{""Direct"":""The column is directly copied, with a COALESCE function to default to FALSE if null""}",model.hubspot.hubspot__email_event_spam_report,"{""is_contact_deleted"":""Mapped with COALESCE(is_contact_deleted, FALSE)""}"
model.hubspot.int_hubspot__contact_merge_adjust,email,"{""Integration"":""The column is used as a key to join with the events data""}",model.hubspot.hubspot__email_event_spam_report,
model.hubspot.int_hubspot__contact_merge_adjust,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as part of the join between the contacts table and the events_joined CTE""}",model.hubspot.hubspot__email_event_spam_report,"{""_fivetran_synced"":""It is directly copied to the output '_fivetran_synced' column""}"
model.hubspot_source.stg_hubspot__email_event,_fivetran_synced,"{""Direct"":""This column is directly selected in the final output without any transformation""}",model.hubspot.hubspot__email_event_spam_report,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,created_timestamp,"{""Direct"":""This column is directly selected in the final output without any transformation""}",model.hubspot.hubspot__email_event_spam_report,"{""created_timestamp"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,email_campaign_id,"{""Direct"":""This column is directly selected in the final output without any transformation""}",model.hubspot.hubspot__email_event_spam_report,"{""email_campaign_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,event_id,"{""Direct"":""This column is directly selected in the final output without any transformation"",""Integration"":""This column is used as the key to join the base table with the events table""}",model.hubspot.hubspot__email_event_spam_report,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,recipient_email_address,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the contacts table""}",model.hubspot.hubspot__email_event_spam_report,"{""recipient_email_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,sent_by_event_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_spam_report,"{""email_send_id"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event,sent_timestamp,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_spam_report,"{""email_send_timestamp"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event_spam_report,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_spam_report,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_spam_report,event_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as the key to join with the events table""}",model.hubspot.hubspot__email_event_spam_report,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_spam_report,ip_address,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_spam_report,"{""ip_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_spam_report,user_agent,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_spam_report,"{""user_agent"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagements,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement,engagement_id,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""Used as the key to join with other tables (contacts_agg, deals_agg, companies_agg)""}",model.hubspot.hubspot__engagements,"{""engagement_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement,engagement_type,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagements,"{""engagement_type"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement,is_active,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagements,"{""is_active"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement,occurred_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagements,"{""occurred_timestamp"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement,created_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagements,"{""created_timestamp"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement,owner_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagements,"{""owner_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement,portal_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagements,"{""portal_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__engagement_company,company_id,"{""Aggregation"":""This column is aggregated into an array for each engagement_id""}",model.hubspot.hubspot__engagements,"{""company_ids"":""The company_id is aggregated into the company_ids array in the output""}"
model.hubspot_source.stg_hubspot__engagement_company,engagement_id,"{""Integration"":""This column is used as the key to join with other tables"",""Aggregation"":""This column is used as the grouping key for aggregating company_ids""}",model.hubspot.hubspot__engagements,"{""engagement_id"":""This column is indirectly mapped to the engagement_id in the final output through joins""}"
model.hubspot_source.stg_hubspot__engagement_contact,contact_id,"{""Aggregation"":""This column is aggregated into an array for each engagement_id"",""Integration"":""It's used in the GROUP BY clause to create the aggregated array""}",model.hubspot.hubspot__engagements,"{""contact_ids"":""The contact_id values are aggregated into the contact_ids array in the output""}"
model.hubspot_source.stg_hubspot__engagement_contact,engagement_id,"{""Integration"":""This column is used as the key to join the aggregated contacts with the main engagements table"",""Aggregation"":""It's used in the GROUP BY clause to create the aggregated array of contact_ids""}",model.hubspot.hubspot__engagements,"{""engagement_id"":""It's indirectly mapped to the engagement_id in the final output through the JOIN operation""}"
model.hubspot_source.stg_hubspot__engagement_deal,deal_id,"{""Aggregation"":""This column is aggregated into an array for each engagement_id""}",model.hubspot.hubspot__engagements,"{""deal_ids"":""The deal_id is aggregated into the deal_ids array in the output""}"
model.hubspot_source.stg_hubspot__engagement_deal,engagement_id,"{""Integration"":""This column is used as the key to join with other tables"",""Aggregation"":""This column is used as the grouping key for aggregating deal_ids""}",model.hubspot.hubspot__engagements,"{""engagement_id"":""The engagement_id is directly copied to the output engagement_id column""}"
model.hubspot.hubspot__engagements,_fivetran_synced,"{""Direct"":""This column is directly selected in the final output without transformation""}",model.hubspot.hubspot__engagement_tasks,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot.hubspot__engagements,created_timestamp,"{""Cleaning"":""Used in a COALESCE function to handle potential null values""}",model.hubspot.hubspot__engagement_tasks,"{""created_timestamp"":""Mapped after COALESCE with base.created_timestamp""}"
model.hubspot.hubspot__engagements,engagement_id,"{""Integration"":""Used as the key to join the base and engagements tables""}",model.hubspot.hubspot__engagement_tasks,"{""engagement_id"":""Directly copied to the output""}"
model.hubspot.hubspot__engagements,engagement_type,"{""Direct"":""This column is directly selected in the final output without transformation""}",model.hubspot.hubspot__engagement_tasks,"{""engagement_type"":""Directly copied to the output""}"
model.hubspot.hubspot__engagements,is_active,"{""Cleaning"":""Used in a COALESCE function with NOT base._fivetran_deleted to determine the final is_active status""}",model.hubspot.hubspot__engagement_tasks,"{""is_active"":""Mapped after COALESCE with NOT base._fivetran_deleted""}"
model.hubspot.hubspot__engagements,occurred_timestamp,"{""Cleaning"":""Used in a COALESCE function to handle potential null values""}",model.hubspot.hubspot__engagement_tasks,"{""occurred_timestamp"":""Mapped after COALESCE with base.occurred_timestamp""}"
model.hubspot.hubspot__engagements,owner_id,"{""Cleaning"":""Used in a COALESCE function to handle potential null values""}",model.hubspot.hubspot__engagement_tasks,"{""owner_id"":""Mapped after COALESCE with base.owner_id""}"
model.hubspot.hubspot__engagements,contact_ids,"{""Direct"":""The column is directly copied from the engagements table to the output without any transformation.""}",model.hubspot.hubspot__engagement_tasks,"{""contact_ids"":""Directly copied from the engagements table.""}"
model.hubspot.hubspot__engagements,deal_ids,"{""Direct"":""The column is directly copied from the engagements table to the output without any transformation.""}",model.hubspot.hubspot__engagement_tasks,"{""deal_ids"":""Directly copied from the engagements table.""}"
model.hubspot.hubspot__engagements,company_ids,"{""Direct"":""The column is directly copied from the engagements table to the output without any transformation.""}",model.hubspot.hubspot__engagement_tasks,"{""company_ids"":""Directly copied from the engagements table.""}"
model.hubspot_source.stg_hubspot__engagement_task,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_tasks,"{""_fivetran_synced"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_task,_fivetran_deleted,"{""Cleaning"":""This column is used to determine the is_active status""}",model.hubspot.hubspot__engagement_tasks,"{""is_active"":""Used in COALESCE function to determine is_active status""}"
model.hubspot_source.stg_hubspot__engagement_task,engagement_id,"{""Direct"":""This column is directly copied"",""Integration"":""Used as the key to join with the engagements table""}",model.hubspot.hubspot__engagement_tasks,"{""engagement_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_task,engagement_type,"{""Direct"":""This column is directly copied""}",model.hubspot.hubspot__engagement_tasks,"{""engagement_type"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_task,created_timestamp,"{""Cleaning"":""Used in COALESCE function to determine the final created_timestamp""}",model.hubspot.hubspot__engagement_tasks,"{""created_timestamp"":""Used in COALESCE with engagements.created_timestamp""}"
model.hubspot_source.stg_hubspot__engagement_task,occurred_timestamp,"{""Cleaning"":""Used in COALESCE function to determine the final occurred_timestamp""}",model.hubspot.hubspot__engagement_tasks,"{""occurred_timestamp"":""Used in COALESCE with engagements.occurred_timestamp""}"
model.hubspot_source.stg_hubspot__engagement_task,owner_id,"{""Cleaning"":""Used in COALESCE function to determine the final owner_id""}",model.hubspot.hubspot__engagement_tasks,"{""owner_id"":""Used in COALESCE with engagements.owner_id""}"
model.hubspot_source.stg_hubspot__engagement_task,team_id,"{""Direct"":""This column is directly copied""}",model.hubspot.hubspot__engagement_tasks,"{""team_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_task,task_type,"{""Direct"":""This column is directly copied""}",model.hubspot.hubspot__engagement_tasks,"{""task_type"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_task,object_id,"{""Direct"":""This column is directly copied""}",model.hubspot.hubspot__engagement_tasks,"{""object_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_task,engagement_source,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_tasks,"{""engagement_source"":""It is directly mapped to the output column of the same name""}"
model.hubspot.hubspot__engagements,created_timestamp,"{""Cleaning"":""The column is used in a COALESCE function to ensure a value is present""}",model.hubspot.hubspot__engagement_meetings,"{""created_timestamp"":""Coalesced with base.created_timestamp""}"
model.hubspot.hubspot__engagements,engagement_id,"{""Integration"":""Used as the key to join with the base table""}",model.hubspot.hubspot__engagement_meetings,
model.hubspot.hubspot__engagements,is_active,"{""Cleaning"":""Used in a COALESCE function with the negation of base._fivetran_deleted""}",model.hubspot.hubspot__engagement_meetings,"{""is_active"":""Coalesced with NOT base._fivetran_deleted""}"
model.hubspot.hubspot__engagements,occurred_timestamp,"{""Cleaning"":""The column is used in a COALESCE function to ensure a value is present""}",model.hubspot.hubspot__engagement_meetings,"{""occurred_timestamp"":""Coalesced with base.occurred_timestamp""}"
model.hubspot.hubspot__engagements,owner_id,"{""Cleaning"":""The column is used in a COALESCE function to ensure a value is present""}",model.hubspot.hubspot__engagement_meetings,"{""owner_id"":""Coalesced with base.owner_id""}"
model.hubspot.hubspot__engagements,contact_ids,"{""Direct"":""The column is directly copied from the engagements table to the output""}",model.hubspot.hubspot__engagement_meetings,"{""contact_ids"":""Directly copied from the engagements table""}"
model.hubspot.hubspot__engagements,deal_ids,"{""Direct"":""The column is directly copied from the engagements table to the output""}",model.hubspot.hubspot__engagement_meetings,"{""deal_ids"":""Directly copied from the engagements table""}"
model.hubspot.hubspot__engagements,company_ids,"{""Direct"":""The column is directly copied from the engagements table to the output""}",model.hubspot.hubspot__engagement_meetings,"{""company_ids"":""Directly copied from the engagements table""}"
model.hubspot_source.stg_hubspot__engagement_meeting,_fivetran_synced,"{""Direct"":""This column is directly copied to the output without transformation""}",model.hubspot.hubspot__engagement_meetings,"{""_fivetran_synced"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_meeting,_fivetran_deleted,"{""Cleaning"":""This column is used to determine the is_active status""}",model.hubspot.hubspot__engagement_meetings,"{""is_active"":""Used in COALESCE function to determine active status""}"
model.hubspot_source.stg_hubspot__engagement_meeting,engagement_id,"{""Integration"":""This column is used as the key to join with the engagements table""}",model.hubspot.hubspot__engagement_meetings,"{""engagement_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_meeting,engagement_type,"{""Direct"":""This column is directly copied to the output without transformation""}",model.hubspot.hubspot__engagement_meetings,"{""engagement_type"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_meeting,created_timestamp,"{""Cleaning"":""This column is used in a COALESCE function to determine the final created_timestamp""}",model.hubspot.hubspot__engagement_meetings,"{""created_timestamp"":""Used in COALESCE function""}"
model.hubspot_source.stg_hubspot__engagement_meeting,occurred_timestamp,"{""Cleaning"":""This column is used in a COALESCE function to determine the final occurred_timestamp""}",model.hubspot.hubspot__engagement_meetings,"{""occurred_timestamp"":""Used in COALESCE function""}"
model.hubspot_source.stg_hubspot__engagement_meeting,owner_id,"{""Cleaning"":""This column is used in a COALESCE function to determine the final owner_id""}",model.hubspot.hubspot__engagement_meetings,"{""owner_id"":""Used in COALESCE function""}"
model.hubspot_source.stg_hubspot__engagement_meeting,team_id,"{""Direct"":""This column is directly copied to the output without transformation""}",model.hubspot.hubspot__engagement_meetings,"{""team_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_meeting,created_from_link_id,"{""Direct"":""This column is directly copied to the output without transformation""}",model.hubspot.hubspot__engagement_meetings,"{""created_from_link_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_meeting,end_time,"{""Direct"":""This column is directly copied to the output without transformation""}",model.hubspot.hubspot__engagement_meetings,"{""end_time"":""Directly copied""}"
model.hubspot_source.stg_hubspot__engagement_meeting,pre_meeting_prospect_reminders,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_meetings,"{""pre_meeting_prospect_reminders"":""Directly copied to output""}"
model.hubspot_source.stg_hubspot__engagement_meeting,source,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_meetings,"{""source"":""Directly copied to output""}"
model.hubspot_source.stg_hubspot__engagement_meeting,source_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_meetings,"{""source_id"":""Directly copied to output""}"
model.hubspot_source.stg_hubspot__engagement_meeting,start_time,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_meetings,"{""start_time"":""Directly copied to output""}"
model.hubspot_source.stg_hubspot__engagement_meeting,web_conference_meeting_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_meetings,"{""web_conference_meeting_id"":""Directly copied to output""}"
model.hubspot_source.stg_hubspot__engagement_meeting,meeting_outcome,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__engagement_meetings,"{""meeting_outcome"":""Directly copied to output""}"
