input_model,input_column,tags,output_model,output_columns
model.sap_source.stg_sap__pa0008_tmp,EIN14,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN14"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK14,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK14"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA15,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA15"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET15,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET15"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ15,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ15"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN15,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN15"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK15,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK15"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA16,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA16"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET16,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET16"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ16,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ16"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN16,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN16"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK16,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK16"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA17,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA17"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET17,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET17"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ17,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ17"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN17,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN17"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK17,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK17"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA18,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA18"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET18,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET18"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ18,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ18"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN18,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN18"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK18,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK18"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA19,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA19"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET19,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET19"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ19,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ19"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN19,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN19"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK19,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK19"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA20,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA20"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET20,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET20"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ20,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ20"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN20,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN20"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK20,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK20"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA21,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA21"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET21,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET21"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ21,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ21"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN21,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN21"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK21,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK21"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA22,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA22"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET22,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET22"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ22,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ22"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN22,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN22"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK22,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK22"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA23,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA23"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET23,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET23"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ23,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ23"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN23,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN23"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK23,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK23"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA24,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA24"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET24,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET24"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ24,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ24"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN24,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN24"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK24,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""OPK24"":""Directly copied to the output column OPK24""}"
model.sap_source.stg_sap__pa0008_tmp,LGA25,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""LGA25"":""Directly copied to the output column LGA25""}"
model.sap_source.stg_sap__pa0008_tmp,BET25,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET25"":""Mapped to the output column BET25 after casting""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ25,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ25"":""Mapped to the output column ANZ25 after casting""}"
model.sap_source.stg_sap__pa0008_tmp,EIN25,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""EIN25"":""Directly copied to the output column EIN25""}"
model.sap_source.stg_sap__pa0008_tmp,OPK25,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""OPK25"":""Directly copied to the output column OPK25""}"
model.sap_source.stg_sap__pa0008_tmp,LGA26,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""LGA26"":""Directly copied to the output column LGA26""}"
model.sap_source.stg_sap__pa0008_tmp,BET26,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET26"":""Mapped to the output column BET26 after casting""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ26,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ26"":""Mapped to the output column ANZ26 after casting""}"
model.sap_source.stg_sap__pa0008_tmp,EIN26,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""EIN26"":""Directly copied to the output column EIN26""}"
model.sap_source.stg_sap__pa0008_tmp,OPK26,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK26"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA27,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA27"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET27,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET27"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ27,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ27"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN27,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN27"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK27,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK27"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA28,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA28"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET28,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET28"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ28,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ28"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN28,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN28"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK28,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""OPK28"":""Directly copied to the output column OPK28""}"
model.sap_source.stg_sap__pa0008_tmp,LGA29,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""LGA29"":""Directly copied to the output column LGA29""}"
model.sap_source.stg_sap__pa0008_tmp,BET29,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET29"":""Cast to DECIMAL(28, 6) and mapped to output column BET29""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ29,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ29"":""Cast to DECIMAL(28, 6) and mapped to output column ANZ29""}"
model.sap_source.stg_sap__pa0008_tmp,EIN29,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""EIN29"":""Directly copied to the output column EIN29""}"
model.sap_source.stg_sap__pa0008_tmp,OPK29,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""OPK29"":""Directly copied to the output column OPK29""}"
model.sap_source.stg_sap__pa0008_tmp,LGA30,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""LGA30"":""Directly copied to the output column LGA30""}"
model.sap_source.stg_sap__pa0008_tmp,BET30,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET30"":""Cast to DECIMAL(28, 6) and mapped to output column BET30""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ30,"{""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ30"":""Cast to DECIMAL(28, 6) and mapped to output column ANZ30""}"
model.sap_source.stg_sap__pa0008_tmp,EIN30,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0008,"{""EIN30"":""Directly copied to the output column EIN30""}"
model.sap_source.stg_sap__pa0008_tmp,OPK30,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK30"":""It is directly mapped to the output column 'OPK30'""}"
model.sap_source.stg_sap__pa0008_tmp,LGA31,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA31"":""It is directly mapped to the output column 'LGA31'""}"
model.sap_source.stg_sap__pa0008_tmp,BET31,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET31"":""It is directly mapped to the output column 'BET31'""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ31,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ31"":""It is directly mapped to the output column 'ANZ31'""}"
model.sap_source.stg_sap__pa0008_tmp,EIN31,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN31"":""It is directly mapped to the output column 'EIN31'""}"
model.sap_source.stg_sap__pa0008_tmp,OPK31,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK31"":""It is directly mapped to the output column 'OPK31'""}"
model.sap_source.stg_sap__pa0008_tmp,LGA32,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA32"":""It is directly mapped to the output column 'LGA32'""}"
model.sap_source.stg_sap__pa0008_tmp,BET32,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET32"":""It is directly mapped to the output column 'BET32'""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ32,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ32"":""It is directly mapped to the output column 'ANZ32'""}"
model.sap_source.stg_sap__pa0008_tmp,EIN32,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN32"":""It is directly mapped to the output column 'EIN32'""}"
model.sap_source.stg_sap__pa0008_tmp,OPK32,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK32"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA33,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA33"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET33,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET33"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ33,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ33"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN33,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN33"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK33,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK33"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA34,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA34"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET34,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET34"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ34,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ34"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN34,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN34"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK34,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK34"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA35,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA35"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET35,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET35"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ35,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ35"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN35,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN35"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK35,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK35"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA36,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA36"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET36,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET36"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,ANZ36,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""ANZ36"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__pa0008_tmp,EIN36,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""EIN36"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,OPK36,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""OPK36"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,LGA37,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0008,"{""LGA37"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0008_tmp,BET37,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0008,"{""BET37"":""Directly mapped after casting to DECIMAL(28, 6)""}"
